number,yearly_avg,monthly_avg,weekly_avg,daily_avg,hourly_avg
99496,2.0,2.0,2.0,2.0,2.0
52611,1.0,1.0,1.0,1.0,1.0
22377,1.0,1.0,1.0,1.0,1.0
22442,2.0,2.0,2.0,2.0,1.0
48448,4.0,4.0,4.0,4.0,4.0
84312,3.0,1.5,1.5,1.0,1.0
92868,22.0,11.0,5.5,4.4,4.4
78111,5.0,5.0,5.0,5.0,5.0
59770,8.0,8.0,8.0,2.0,1.3333333333333333
02142,1.0,1.0,1.0,1.0,1.0
55343,33.0,33.0,33.0,5.5,2.75
24014,2.0,1.0,1.0,1.0,1.0
90410,2.0,2.0,2.0,2.0,2.0
71860,1.0,1.0,1.0,1.0,1.0
93207,2.0,2.0,2.0,2.0,1.0
13182,16.0,16.0,16.0,3.2,1.3333333333333333
15442,7.0,7.0,7.0,3.5,2.3333333333333335
96305,3.0,3.0,3.0,3.0,3.0
61910,1.0,1.0,1.0,1.0,1.0
68389,1.0,1.0,1.0,1.0,1.0
56064,7.0,7.0,3.5,2.3333333333333335,2.3333333333333335
39963,2.0,2.0,2.0,2.0,1.0
89562,41.0,13.666666666666666,6.833333333333333,4.1,4.1
24325,3.0,3.0,3.0,3.0,3.0
64409,5.0,5.0,1.6666666666666667,1.6666666666666667,1.25
65055,9.0,9.0,9.0,1.8,1.5
29416,10.0,10.0,10.0,3.3333333333333335,3.3333333333333335
22760,15.0,15.0,7.5,3.75,3.75
18052,5.0,5.0,5.0,5.0,1.6666666666666667
44266,11.0,11.0,11.0,5.5,5.5
90912,1.0,1.0,1.0,1.0,1.0
76464,4.0,4.0,4.0,4.0,4.0
02445,19.0,19.0,19.0,9.5,9.5
01138,2.0,2.0,1.0,1.0,1.0
50750,9.0,9.0,2.25,1.2857142857142858,1.125
58064,2.0,2.0,2.0,2.0,2.0
84779,15.0,7.5,3.0,2.142857142857143,1.3636363636363635
76899,10.0,10.0,2.0,1.6666666666666667,1.25
84462,2.0,2.0,1.0,1.0,1.0
49392,6.0,6.0,6.0,1.5,1.5
62571,26.0,26.0,26.0,5.2,3.25
32851,1.0,1.0,1.0,1.0,1.0
46978,35.0,17.5,5.833333333333333,2.6923076923076925,1.9444444444444444
42123,4.0,4.0,4.0,4.0,2.0
38101,2.0,2.0,2.0,2.0,2.0
99352,19.0,19.0,19.0,4.75,2.111111111111111
29202,7.0,7.0,7.0,3.5,2.3333333333333335
35165,3.0,3.0,3.0,3.0,3.0
19802,2.0,1.0,1.0,1.0,1.0
26232,8.0,8.0,2.6666666666666665,1.3333333333333333,1.1428571428571428
52592,5.0,5.0,5.0,2.5,1.6666666666666667
01690,7.0,7.0,7.0,3.5,1.75
00881,1.0,1.0,1.0,1.0,1.0
76882,1.0,1.0,1.0,1.0,1.0
82318,24.0,12.0,6.0,3.0,2.4
61564,6.0,6.0,6.0,3.0,2.0
80406,8.0,8.0,8.0,2.0,1.6
65391,1.0,1.0,1.0,1.0,1.0
18463,5.0,2.5,1.6666666666666667,1.25,1.25
22133,16.0,8.0,4.0,2.2857142857142856,1.6
63426,2.0,2.0,2.0,2.0,1.0
44551,23.0,23.0,23.0,23.0,5.75
14988,25.0,12.5,6.25,5.0,4.166666666666667
34433,21.0,21.0,5.25,2.625,1.75
46223,4.0,4.0,2.0,2.0,2.0
44835,3.0,3.0,3.0,3.0,3.0
55329,1.0,1.0,1.0,1.0,1.0
21715,7.0,7.0,7.0,1.75,1.75
59217,1.0,1.0,1.0,1.0,1.0
35353,41.0,41.0,41.0,10.25,2.9285714285714284
03149,1.0,1.0,1.0,1.0,1.0
58892,5.0,5.0,2.5,1.6666666666666667,1.25
38007,124.0,124.0,124.0,62.0,24.8
16061,1.0,1.0,1.0,1.0,1.0
26828,1.0,1.0,1.0,1.0,1.0
38362,5.0,5.0,1.6666666666666667,1.0,1.0
52283,25.0,25.0,25.0,12.5,4.166666666666667
67912,22.0,22.0,22.0,5.5,1.6923076923076923
98075,5.0,5.0,5.0,1.6666666666666667,1.6666666666666667
92668,36.0,18.0,12.0,6.0,3.0
72420,2.0,2.0,2.0,1.0,1.0
46015,3.0,1.5,1.0,1.0,1.0
40128,1.0,1.0,1.0,1.0,1.0
64568,7.0,7.0,2.3333333333333335,2.3333333333333335,1.75
60331,10.0,10.0,10.0,5.0,3.3333333333333335
10738,3.0,3.0,3.0,1.5,1.5
13047,9.0,4.5,3.0,2.25,1.8
64003,5.0,5.0,5.0,1.6666666666666667,1.6666666666666667
66858,3.0,3.0,3.0,3.0,1.5
65994,1.0,1.0,1.0,1.0,1.0
50667,20.0,20.0,4.0,3.3333333333333335,2.2222222222222223
02326,2.0,2.0,2.0,2.0,2.0
12526,6.0,3.0,3.0,2.0,1.0
34645,4.0,4.0,1.0,1.0,1.0
14358,2.0,2.0,2.0,2.0,1.0
16247,1.0,1.0,1.0,1.0,1.0
63710,33.0,33.0,33.0,8.25,4.125
97667,3.0,3.0,3.0,1.5,1.5
19317,9.0,3.0,2.25,2.25,1.8
32513,1.0,1.0,1.0,1.0,1.0
41571,11.0,11.0,3.6666666666666665,1.5714285714285714,1.375
50211,11.0,11.0,11.0,3.6666666666666665,2.2
85693,6.0,3.0,2.0,1.2,1.0
69075,2.0,2.0,2.0,1.0,1.0
60686,20.0,20.0,20.0,5.0,3.3333333333333335
39004,11.0,11.0,3.6666666666666665,3.6666666666666665,2.75
93675,15.0,7.5,3.75,3.0,3.0
55726,6.0,3.0,2.0,2.0,2.0
54423,13.0,13.0,4.333333333333333,4.333333333333333,3.25
34204,44.0,44.0,44.0,14.666666666666666,4.888888888888889
94087,12.0,12.0,12.0,4.0,2.4
16048,2.0,2.0,2.0,2.0,2.0
16360,1.0,1.0,1.0,1.0,1.0
95060,9.0,9.0,3.0,2.25,1.5
95235,1.0,1.0,1.0,1.0,1.0
09849,6.0,6.0,3.0,2.0,2.0
05371,5.0,2.5,1.6666666666666667,1.6666666666666667,1.25
04551,3.0,3.0,3.0,3.0,3.0
81895,1.0,1.0,1.0,1.0,1.0
33686,10.0,5.0,2.0,2.0,2.0
21064,1.0,1.0,1.0,1.0,1.0
87351,13.0,13.0,13.0,6.5,6.5
65066,7.0,7.0,1.75,1.1666666666666667,1.1666666666666667
30200,15.0,7.5,3.75,2.142857142857143,1.5
44553,2.0,2.0,2.0,2.0,2.0
02749,2.0,2.0,2.0,2.0,2.0
45454,7.0,7.0,7.0,3.5,2.3333333333333335
06445,30.0,30.0,6.0,2.5,1.6666666666666667
87547,7.0,7.0,7.0,7.0,7.0
48770,2.0,2.0,2.0,2.0,1.0
67846,1.0,1.0,1.0,1.0,1.0
65443,1.0,1.0,1.0,1.0,1.0
57510,9.0,9.0,9.0,9.0,3.0
19821,4.0,4.0,4.0,1.0,1.0
05445,4.0,4.0,2.0,1.3333333333333333,1.3333333333333333
36520,6.0,6.0,6.0,2.0,2.0
97879,4.0,4.0,1.3333333333333333,1.3333333333333333,1.0
34374,2.0,2.0,2.0,1.0,1.0
15414,12.0,12.0,4.0,2.4,1.0909090909090908
43018,16.0,16.0,16.0,8.0,5.333333333333333
96724,4.0,4.0,4.0,2.0,2.0
95306,1.0,1.0,1.0,1.0,1.0
89801,12.0,12.0,12.0,12.0,6.0
06659,2.0,2.0,2.0,1.0,1.0
31434,3.0,3.0,3.0,1.5,1.5
46558,9.0,9.0,9.0,4.5,3.0
56945,8.0,8.0,8.0,2.0,1.6
09605,38.0,38.0,9.5,6.333333333333333,3.4545454545454546
21201,1.0,1.0,1.0,1.0,1.0
16711,1.0,1.0,1.0,1.0,1.0
57328,39.0,39.0,13.0,6.5,4.875
65652,6.0,6.0,6.0,2.0,2.0
78110,64.0,64.0,32.0,32.0,32.0
71663,6.0,3.0,1.5,1.2,1.2
00918,8.0,8.0,8.0,8.0,8.0
74777,1.0,1.0,1.0,1.0,1.0
59603,4.0,4.0,4.0,4.0,4.0
26866,13.0,6.5,4.333333333333333,2.6,1.625
09574,4.0,4.0,4.0,4.0,4.0
58301,1.0,1.0,1.0,1.0,1.0
41325,1.0,1.0,1.0,1.0,1.0
14206,3.0,1.5,1.5,1.5,1.5
72121,1.0,1.0,1.0,1.0,1.0
40231,4.0,4.0,4.0,4.0,4.0
13248,5.0,5.0,5.0,5.0,5.0
94636,2.0,2.0,2.0,1.0,1.0
58882,2.0,2.0,2.0,2.0,2.0
37291,47.0,47.0,47.0,7.833333333333333,3.357142857142857
47657,52.0,52.0,52.0,10.4,7.428571428571429
48272,19.0,9.5,3.1666666666666665,1.2666666666666666,1.1875
56128,1.0,1.0,1.0,1.0,1.0
49291,3.0,1.5,1.5,1.5,1.5
09057,4.0,4.0,4.0,4.0,2.0
55266,3.0,1.5,1.5,1.0,1.0
67369,1.0,1.0,1.0,1.0,1.0
51466,2.0,2.0,2.0,2.0,2.0
45675,15.0,15.0,15.0,3.75,2.142857142857143
40753,4.0,4.0,4.0,4.0,2.0
98686,13.0,13.0,4.333333333333333,1.625,1.3
00794,9.0,3.0,1.8,1.8,1.8
55523,7.0,2.3333333333333335,1.75,1.75,1.4
99514,3.0,3.0,3.0,1.5,1.0
21300,9.0,4.5,4.5,1.8,1.0
71372,1.0,1.0,1.0,1.0,1.0
38155,7.0,7.0,3.5,2.3333333333333335,1.4
21735,4.0,4.0,4.0,4.0,4.0
68899,11.0,3.6666666666666665,3.6666666666666665,2.75,2.2
31189,51.0,25.5,10.2,3.923076923076923,1.9615384615384615
17997,1.0,1.0,1.0,1.0,1.0
90336,2.0,2.0,2.0,2.0,2.0
58402,1.0,1.0,1.0,1.0,1.0
72308,10.0,10.0,2.5,2.5,1.6666666666666667
09519,2.0,2.0,2.0,2.0,2.0
95865,1.0,1.0,1.0,1.0,1.0
81189,3.0,3.0,1.5,1.0,1.0
32264,4.0,4.0,2.0,1.0,1.0
56774,9.0,9.0,1.8,1.8,1.5
83075,6.0,6.0,3.0,3.0,1.0
42016,13.0,13.0,13.0,4.333333333333333,1.8571428571428572
82366,3.0,3.0,3.0,1.5,1.0
58353,5.0,5.0,5.0,5.0,5.0
44504,31.0,31.0,7.75,2.066666666666667,1.4761904761904763
72318,4.0,4.0,4.0,2.0,1.0
16627,14.0,14.0,7.0,3.5,2.0
77020,5.0,5.0,5.0,1.6666666666666667,1.25
69404,3.0,3.0,3.0,3.0,3.0
91448,4.0,4.0,4.0,4.0,1.3333333333333333
98363,4.0,2.0,1.3333333333333333,1.3333333333333333,1.3333333333333333
51505,6.0,6.0,6.0,6.0,2.0
68583,1.0,1.0,1.0,1.0,1.0
85671,10.0,10.0,10.0,3.3333333333333335,2.5
26586,23.0,11.5,4.6,3.2857142857142856,2.090909090909091
42918,6.0,6.0,6.0,3.0,2.0
93165,9.0,9.0,9.0,9.0,4.5
07664,14.0,14.0,14.0,4.666666666666667,4.666666666666667
57076,95.0,31.666666666666668,13.571428571428571,5.9375,3.392857142857143
07643,1.0,1.0,1.0,1.0,1.0
09988,5.0,2.5,1.6666666666666667,1.25,1.0
52002,24.0,12.0,4.0,2.1818181818181817,1.5
58006,4.0,4.0,4.0,4.0,4.0
94580,3.0,3.0,1.5,1.0,1.0
68181,46.0,46.0,11.5,4.181818181818182,2.875
19118,1.0,1.0,1.0,1.0,1.0
11840,4.0,4.0,4.0,4.0,4.0
47941,1.0,1.0,1.0,1.0,1.0
90418,1.0,1.0,1.0,1.0,1.0
85440,23.0,11.5,7.666666666666667,5.75,4.6
64151,2.0,2.0,1.0,1.0,1.0
88692,2.0,2.0,1.0,1.0,1.0
67170,2.0,2.0,2.0,2.0,2.0
36609,1.0,1.0,1.0,1.0,1.0
77183,8.0,8.0,1.6,1.6,1.3333333333333333
09954,3.0,3.0,1.0,1.0,1.0
49240,7.0,7.0,7.0,3.5,3.5
68050,9.0,9.0,9.0,9.0,9.0
20557,1.0,1.0,1.0,1.0,1.0
10017,4.0,4.0,4.0,2.0,1.3333333333333333
25920,1.0,1.0,1.0,1.0,1.0
14902,1.0,1.0,1.0,1.0,1.0
29160,4.0,4.0,4.0,4.0,2.0
54617,1.0,1.0,1.0,1.0,1.0
06808,1.0,1.0,1.0,1.0,1.0
21876,9.0,9.0,4.5,2.25,2.25
16327,2.0,2.0,1.0,1.0,1.0
72496,11.0,11.0,2.75,1.5714285714285714,1.1
73424,7.0,3.5,3.5,3.5,3.5
02309,6.0,6.0,6.0,2.0,1.0
76179,13.0,13.0,3.25,2.6,2.6
24823,2.0,2.0,1.0,1.0,1.0
02805,22.0,22.0,7.333333333333333,5.5,4.4
81522,13.0,6.5,3.25,1.625,1.625
66088,1.0,1.0,1.0,1.0,1.0
14912,1.0,1.0,1.0,1.0,1.0
22719,9.0,4.5,3.0,3.0,2.25
54810,7.0,7.0,3.5,1.1666666666666667,1.1666666666666667
82166,18.0,18.0,18.0,4.5,3.0
24227,2.0,2.0,1.0,1.0,1.0
77694,2.0,2.0,2.0,1.0,1.0
08377,3.0,3.0,3.0,1.5,1.5
31521,4.0,4.0,2.0,1.3333333333333333,1.3333333333333333
68625,5.0,5.0,5.0,5.0,5.0
67543,8.0,8.0,4.0,4.0,4.0
00509,3.0,1.5,1.0,1.0,1.0
91211,1.0,1.0,1.0,1.0,1.0
15571,10.0,3.3333333333333335,2.5,2.5,2.5
02774,26.0,26.0,26.0,6.5,2.888888888888889
63448,4.0,4.0,4.0,1.3333333333333333,1.3333333333333333
13911,5.0,5.0,5.0,2.5,2.5
09395,1.0,1.0,1.0,1.0,1.0
43572,2.0,2.0,1.0,1.0,1.0
23179,14.0,14.0,14.0,4.666666666666667,3.5
58042,2.0,2.0,2.0,2.0,2.0
63688,24.0,24.0,8.0,6.0,6.0
14738,4.0,4.0,2.0,2.0,2.0
55472,5.0,5.0,2.5,2.5,1.6666666666666667
93404,2.0,2.0,1.0,1.0,1.0
70993,4.0,4.0,4.0,2.0,2.0
05901,1.0,1.0,1.0,1.0,1.0
20221,1.0,1.0,1.0,1.0,1.0
37760,19.0,9.5,6.333333333333333,6.333333333333333,6.333333333333333
95237,16.0,8.0,4.0,3.2,2.0
55941,1.0,1.0,1.0,1.0,1.0
08915,23.0,23.0,23.0,11.5,7.666666666666667
16412,14.0,7.0,3.5,2.3333333333333335,2.0
53082,1.0,1.0,1.0,1.0,1.0
01837,2.0,2.0,1.0,1.0,1.0
54197,11.0,11.0,11.0,2.75,1.8333333333333333
05794,8.0,8.0,8.0,8.0,4.0
56229,28.0,28.0,14.0,4.666666666666667,4.0
67309,3.0,3.0,1.5,1.5,1.5
11671,11.0,11.0,11.0,5.5,3.6666666666666665
35127,2.0,2.0,2.0,2.0,2.0
85042,4.0,4.0,4.0,1.3333333333333333,1.0
78956,4.0,4.0,4.0,2.0,2.0
86708,3.0,3.0,1.5,1.0,1.0
25591,1.0,1.0,1.0,1.0,1.0
61245,1.0,1.0,1.0,1.0,1.0
48237,2.0,2.0,2.0,2.0,2.0
45968,8.0,8.0,8.0,2.6666666666666665,2.6666666666666665
71763,51.0,51.0,51.0,25.5,25.5
71102,12.0,12.0,12.0,6.0,4.0
67686,2.0,2.0,1.0,1.0,1.0
85841,2.0,2.0,2.0,2.0,1.0
50899,2.0,2.0,2.0,1.0,1.0
00964,15.0,15.0,5.0,2.5,2.142857142857143
72996,1.0,1.0,1.0,1.0,1.0
04827,1.0,1.0,1.0,1.0,1.0
73652,5.0,5.0,5.0,5.0,1.6666666666666667
00993,7.0,7.0,7.0,3.5,2.3333333333333335
09122,11.0,11.0,11.0,5.5,5.5
64025,4.0,4.0,2.0,2.0,2.0
80947,1.0,1.0,1.0,1.0,1.0
69003,2.0,1.0,1.0,1.0,1.0
82874,61.0,30.5,10.166666666666666,2.5416666666666665,1.605263157894737
54378,1.0,1.0,1.0,1.0,1.0
26214,28.0,14.0,5.6,2.8,1.6470588235294117
69147,1.0,1.0,1.0,1.0,1.0
03420,1.0,1.0,1.0,1.0,1.0
35151,1.0,1.0,1.0,1.0,1.0
49342,2.0,2.0,2.0,2.0,2.0
59335,1.0,1.0,1.0,1.0,1.0
15485,30.0,15.0,6.0,2.3076923076923075,2.142857142857143
21253,9.0,4.5,2.25,1.8,1.5
21121,15.0,15.0,5.0,2.5,1.6666666666666667
84765,1.0,1.0,1.0,1.0,1.0
92513,10.0,10.0,3.3333333333333335,2.5,2.5
45449,2.0,2.0,2.0,1.0,1.0
28035,1.0,1.0,1.0,1.0,1.0
33961,10.0,5.0,3.3333333333333335,2.0,1.6666666666666667
94231,3.0,3.0,1.0,1.0,1.0
65386,2.0,2.0,2.0,2.0,2.0
22749,10.0,10.0,2.5,2.0,1.6666666666666667
22790,2.0,2.0,2.0,2.0,1.0
54594,4.0,4.0,4.0,4.0,2.0
21448,65.0,32.5,16.25,4.333333333333333,2.6
40806,1.0,1.0,1.0,1.0,1.0
88082,4.0,4.0,2.0,2.0,1.3333333333333333
80708,5.0,5.0,5.0,5.0,2.5
09068,45.0,45.0,45.0,11.25,4.090909090909091
14345,31.0,31.0,31.0,10.333333333333334,6.2
56509,20.0,10.0,6.666666666666667,3.3333333333333335,2.0
53305,9.0,9.0,3.0,1.5,1.125
46949,2.0,2.0,2.0,2.0,2.0
40663,7.0,7.0,2.3333333333333335,1.75,1.1666666666666667
65394,1.0,1.0,1.0,1.0,1.0
46205,3.0,3.0,3.0,1.5,1.0
56278,3.0,3.0,1.5,1.0,1.0
92185,32.0,32.0,8.0,4.571428571428571,3.5555555555555554
58491,1.0,1.0,1.0,1.0,1.0
16147,20.0,20.0,20.0,10.0,6.666666666666667
96913,11.0,11.0,5.5,2.75,2.2
60479,3.0,3.0,1.5,1.0,1.0
73978,17.0,8.5,4.25,2.4285714285714284,1.8888888888888888
65295,20.0,6.666666666666667,4.0,2.2222222222222223,1.3333333333333333
94614,29.0,14.5,7.25,4.142857142857143,4.142857142857143
19453,2.0,2.0,1.0,1.0,1.0
86441,18.0,18.0,3.6,2.0,1.6363636363636365
97905,28.0,28.0,28.0,7.0,4.0
21654,39.0,39.0,39.0,9.75,3.5454545454545454
59354,9.0,9.0,9.0,9.0,9.0
37859,2.0,2.0,2.0,2.0,2.0
85378,4.0,4.0,4.0,2.0,1.0
07184,3.0,3.0,3.0,3.0,1.5
90255,1.0,1.0,1.0,1.0,1.0
78012,1.0,1.0,1.0,1.0,1.0
92963,1.0,1.0,1.0,1.0,1.0
84749,26.0,26.0,26.0,13.0,8.666666666666666
00359,5.0,5.0,5.0,2.5,1.6666666666666667
02711,2.0,2.0,2.0,2.0,2.0
81852,4.0,4.0,4.0,4.0,2.0
52544,14.0,14.0,7.0,4.666666666666667,2.8
88530,7.0,7.0,7.0,7.0,7.0
93726,4.0,4.0,4.0,4.0,4.0
31821,5.0,5.0,5.0,5.0,1.6666666666666667
91370,1.0,1.0,1.0,1.0,1.0
17187,1.0,1.0,1.0,1.0,1.0
84228,1.0,1.0,1.0,1.0,1.0
11346,82.0,82.0,82.0,16.4,5.125
21175,1.0,1.0,1.0,1.0,1.0
66254,9.0,9.0,9.0,4.5,3.0
35515,2.0,2.0,2.0,1.0,1.0
10500,4.0,2.0,2.0,2.0,2.0
87471,5.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.25
19329,1.0,1.0,1.0,1.0,1.0
14448,6.0,6.0,6.0,3.0,3.0
77011,6.0,6.0,6.0,3.0,1.2
55678,3.0,3.0,3.0,3.0,3.0
61652,41.0,41.0,41.0,10.25,4.1
61339,21.0,21.0,21.0,10.5,4.2
48562,7.0,7.0,3.5,2.3333333333333335,1.1666666666666667
65440,1.0,1.0,1.0,1.0,1.0
36211,5.0,5.0,5.0,5.0,2.5
08298,43.0,43.0,10.75,4.777777777777778,3.909090909090909
90724,3.0,3.0,1.0,1.0,1.0
36957,6.0,6.0,6.0,6.0,6.0
86266,8.0,4.0,2.6666666666666665,2.0,1.6
19012,12.0,6.0,3.0,2.4,1.7142857142857142
81864,7.0,7.0,3.5,3.5,3.5
74663,8.0,4.0,2.6666666666666665,2.6666666666666665,2.0
82946,1.0,1.0,1.0,1.0,1.0
29020,13.0,13.0,13.0,6.5,3.25
83816,2.0,2.0,1.0,1.0,1.0
58526,34.0,34.0,34.0,17.0,17.0
13785,29.0,29.0,29.0,7.25,5.8
69999,20.0,20.0,20.0,5.0,2.2222222222222223
79779,11.0,5.5,2.75,2.2,1.375
96800,20.0,20.0,20.0,4.0,3.3333333333333335
46770,13.0,13.0,6.5,3.25,2.6
09070,5.0,5.0,5.0,2.5,1.6666666666666667
99676,8.0,4.0,2.6666666666666665,2.6666666666666665,2.6666666666666665
82967,8.0,8.0,8.0,2.0,1.6
04036,2.0,2.0,2.0,1.0,1.0
58657,79.0,79.0,79.0,26.333333333333332,15.8
52500,8.0,8.0,8.0,2.0,1.1428571428571428
02570,2.0,2.0,2.0,2.0,2.0
54042,12.0,12.0,12.0,3.0,1.5
29484,6.0,6.0,6.0,6.0,6.0
05577,14.0,14.0,14.0,3.5,3.5
90123,6.0,6.0,3.0,3.0,3.0
67347,5.0,5.0,5.0,2.5,1.25
35467,6.0,6.0,2.0,1.2,1.2
28295,4.0,4.0,2.0,2.0,1.3333333333333333
96423,64.0,64.0,64.0,21.333333333333332,12.8
76793,1.0,1.0,1.0,1.0,1.0
21797,33.0,16.5,6.6,4.125,2.5384615384615383
62492,13.0,6.5,3.25,2.6,2.1666666666666665
33599,1.0,1.0,1.0,1.0,1.0
32300,7.0,3.5,1.4,1.1666666666666667,1.0
98410,5.0,2.5,1.6666666666666667,1.6666666666666667,1.6666666666666667
29365,6.0,3.0,2.0,2.0,2.0
74833,8.0,8.0,8.0,2.0,1.6
06743,5.0,5.0,5.0,2.5,2.5
96191,4.0,4.0,4.0,2.0,1.3333333333333333
94707,3.0,3.0,3.0,3.0,3.0
10425,7.0,7.0,7.0,1.75,1.4
21400,54.0,27.0,9.0,2.8421052631578947,2.25
60684,14.0,14.0,14.0,4.666666666666667,2.3333333333333335
91883,4.0,4.0,4.0,1.0,1.0
35537,10.0,3.3333333333333335,1.6666666666666667,1.6666666666666667,1.4285714285714286
58251,7.0,7.0,7.0,7.0,7.0
76034,37.0,37.0,37.0,9.25,9.25
10743,4.0,4.0,4.0,4.0,1.3333333333333333
87726,7.0,7.0,3.5,2.3333333333333335,1.4
86635,8.0,4.0,2.6666666666666665,1.6,1.6
63584,8.0,2.6666666666666665,1.6,1.6,1.3333333333333333
16486,2.0,1.0,1.0,1.0,1.0
07954,4.0,4.0,4.0,4.0,2.0
34919,13.0,13.0,13.0,13.0,6.5
06885,22.0,22.0,5.5,2.2,1.4666666666666666
70658,7.0,3.5,2.3333333333333335,1.75,1.1666666666666667
08456,23.0,23.0,5.75,1.7692307692307692,1.4375
85024,6.0,6.0,3.0,1.5,1.2
62045,53.0,53.0,53.0,10.6,5.888888888888889
30564,2.0,2.0,2.0,2.0,2.0
01822,1.0,1.0,1.0,1.0,1.0
79045,2.0,2.0,2.0,2.0,2.0
87370,5.0,5.0,5.0,5.0,5.0
31010,2.0,2.0,2.0,2.0,2.0
12360,3.0,3.0,1.5,1.0,1.0
02307,12.0,12.0,4.0,3.0,1.5
32566,1.0,1.0,1.0,1.0,1.0
00802,2.0,2.0,2.0,1.0,1.0
48008,83.0,83.0,83.0,20.75,11.857142857142858
83640,15.0,7.5,3.0,2.5,2.5
51352,8.0,4.0,2.6666666666666665,2.0,1.6
52047,12.0,4.0,3.0,2.4,1.7142857142857142
88484,18.0,18.0,18.0,9.0,9.0
33671,1.0,1.0,1.0,1.0,1.0
00032,3.0,3.0,1.5,1.5,1.0
13431,5.0,5.0,2.5,1.25,1.0
63614,8.0,8.0,8.0,2.0,1.3333333333333333
75595,3.0,3.0,1.5,1.5,1.5
67382,8.0,2.6666666666666665,2.6666666666666665,2.6666666666666665,2.6666666666666665
29016,13.0,6.5,4.333333333333333,3.25,3.25
75960,1.0,1.0,1.0,1.0,1.0
09653,3.0,3.0,1.5,1.0,1.0
72706,3.0,1.5,1.5,1.5,1.5
58844,5.0,5.0,1.6666666666666667,1.0,1.0
22971,9.0,9.0,9.0,4.5,3.0
14320,1.0,1.0,1.0,1.0,1.0
45516,9.0,9.0,9.0,4.5,2.25
89057,7.0,7.0,7.0,3.5,3.5
02239,1.0,1.0,1.0,1.0,1.0
79881,63.0,63.0,12.6,3.7058823529411766,1.7027027027027026
05161,1.0,1.0,1.0,1.0,1.0
42742,2.0,1.0,1.0,1.0,1.0
23999,1.0,1.0,1.0,1.0,1.0
32854,8.0,8.0,8.0,2.6666666666666665,2.0
94894,5.0,5.0,5.0,2.5,2.5
74785,1.0,1.0,1.0,1.0,1.0
02169,2.0,2.0,2.0,1.0,1.0
93945,8.0,8.0,1.6,1.1428571428571428,1.1428571428571428
04067,2.0,2.0,2.0,1.0,1.0
61407,1.0,1.0,1.0,1.0,1.0
72444,2.0,2.0,2.0,2.0,1.0
40528,51.0,51.0,51.0,25.5,17.0
30958,3.0,3.0,3.0,1.5,1.5
35431,3.0,3.0,3.0,3.0,1.5
40319,6.0,6.0,6.0,3.0,2.0
64838,2.0,2.0,2.0,2.0,1.0
95871,3.0,3.0,3.0,1.0,1.0
50476,1.0,1.0,1.0,1.0,1.0
03396,3.0,3.0,3.0,3.0,3.0
91511,3.0,3.0,3.0,3.0,1.5
98827,3.0,3.0,3.0,3.0,3.0
76546,2.0,2.0,2.0,2.0,1.0
01174,137.0,68.5,27.4,8.058823529411764,4.724137931034483
70077,4.0,4.0,4.0,1.3333333333333333,1.0
69801,12.0,12.0,12.0,4.0,1.7142857142857142
13497,4.0,4.0,4.0,2.0,1.3333333333333333
66720,4.0,4.0,4.0,2.0,1.3333333333333333
77947,6.0,6.0,6.0,6.0,6.0
05440,2.0,2.0,2.0,1.0,1.0
34663,7.0,7.0,7.0,3.5,3.5
93195,59.0,59.0,59.0,9.833333333333334,4.538461538461538
23053,3.0,3.0,3.0,1.5,1.0
62816,1.0,1.0,1.0,1.0,1.0
72254,84.0,84.0,21.0,5.6,1.7142857142857142
74372,3.0,3.0,3.0,3.0,3.0
13565,4.0,4.0,4.0,2.0,2.0
34083,25.0,25.0,25.0,8.333333333333334,5.0
80974,2.0,2.0,2.0,2.0,1.0
59769,4.0,2.0,1.3333333333333333,1.3333333333333333,1.0
45974,1.0,1.0,1.0,1.0,1.0
07320,6.0,6.0,2.0,2.0,1.5
52177,1.0,1.0,1.0,1.0,1.0
48997,10.0,5.0,3.3333333333333335,3.3333333333333335,2.5
01725,38.0,38.0,38.0,9.5,4.75
04237,7.0,3.5,1.4,1.4,1.0
63638,16.0,16.0,8.0,4.0,3.2
84412,2.0,2.0,2.0,1.0,1.0
27567,2.0,2.0,2.0,2.0,2.0
25636,1.0,1.0,1.0,1.0,1.0
69141,1.0,1.0,1.0,1.0,1.0
25963,4.0,4.0,1.3333333333333333,1.0,1.0
28293,12.0,12.0,2.4,1.7142857142857142,1.5
90190,4.0,4.0,1.0,1.0,1.0
73173,2.0,2.0,2.0,2.0,2.0
67076,8.0,8.0,4.0,2.6666666666666665,1.6
17280,1.0,1.0,1.0,1.0,1.0
78784,4.0,4.0,4.0,4.0,4.0
25250,23.0,23.0,23.0,5.75,4.6
34690,8.0,8.0,8.0,8.0,4.0
82274,3.0,3.0,3.0,3.0,3.0
54452,15.0,7.5,2.5,2.142857142857143,1.6666666666666667
36183,3.0,3.0,1.5,1.5,1.5
03422,16.0,16.0,16.0,16.0,8.0
13798,6.0,6.0,6.0,3.0,3.0
49276,2.0,2.0,2.0,2.0,2.0
89136,19.0,19.0,19.0,9.5,4.75
38835,1.0,1.0,1.0,1.0,1.0
70319,5.0,2.5,2.5,1.6666666666666667,1.25
34846,4.0,4.0,4.0,4.0,4.0
78337,19.0,19.0,4.75,3.1666666666666665,2.7142857142857144
85832,5.0,5.0,5.0,5.0,2.5
28242,2.0,2.0,2.0,1.0,1.0
