director_name,duration,movie_title,country,imdb_score
Dan Perri,100,Sharkskin ,USA,6.7
Neil Mcenery-West,77,Containment ,UK,4.8
Anthony O'Brien,81,The Timber ,USA,5.5
Terence Young,115,From Russia with Love ,UK,7.5
Michael Herz,96,The Toxic Avenger Part II ,USA,5.1
"",60,In the Heat of the Night ,USA,7.4
Woody Allen,89,Sleeper ,USA,7.3
David Robert Mitchell,100,It Follows ,USA,6.9
Woody Allen,88,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask ,USA,6.8
Robert Mulligan,129,To Kill a Mockingbird ,USA,8.4
George Miller,87,Mad Max 2: The Road Warrior ,Australia,7.6
Chia-Liang Liu,102,The Legend of Drunken Master ,Hong Kong,7.6
Stanley Kubrick,152,Lolita ,UK,7.7
Kimberly Peirce,118,Boys Don't Cry ,USA,7.6
Chris Kentis,86,Silent House ,France,5.3
Florian Henckel von Donnersmarck,137,The Lives of Others ,Germany,8.5
Alex Kendrick,129,Courageous ,USA,7.0
Robert Rossen,134,The Hustler ,USA,8.0
Jack Conway,119,Boom Town ,USA,7.1
Sylvain Chomet,80,The Triplets of Belleville ,France,7.8
Chris Eyre,89,Smoke Signals ,Canada,7.2
Shari Springer Berman,101,American Splendor ,USA,7.5
Richard Linklater,80,Before Sunset ,USA,8.0
Alejandro G. Iñárritu,115,Amores Perros ,Mexico,8.1
Catherine Hardwicke,100,Thirteen ,USA,6.8
Elia Kazan,118,Gentleman's Agreement ,USA,7.4
Debra Granik,100,Winter's Bone ,USA,7.2
Kevin Macdonald,106,Touching the Void ,UK,8.1
Henry King,106,Alexander's Ragtime Band ,USA,7.0
Miranda July,91,Me and You and Everyone We Know ,USA,7.4
Charles Ferguson,105,Inside Job ,USA,8.3
Max Joseph,96,We Are Your Friends ,UK,6.1
Jim Jarmusch,116,Ghost Dog: The Way of the Samurai ,France,7.5
David Ayer,116,Harsh Times ,USA,7.0
Jerry Jameson,97,Captive ,USA,5.3
Steven Soderbergh,101,Full Frontal ,USA,4.7
Kevin Tenney,98,Witchboard ,UK,5.7
"",22,Strangers with Candy ,USA,8.1
Kenneth Branagh,150,Hamlet ,UK,7.8
John Cameron Mitchell,101,Shortbus ,USA,6.5
Ari Folman,90,Waltz with Bashir ,Israel,8.0
Gary Rogers,120,"The Book of Mormon Movie, Volume 1: The Journey ",USA,3.3
Charles Ferguson,102,No End in Sight ,USA,8.3
Marielle Heller,102,The Diary of a Teenage Girl ,USA,6.9
"",60,Get Real ,USA,7.3
David Sington,100,In the Shadow of the Moon ,UK,8.1
Kelly Reichardt,104,Meek's Cutoff ,USA,6.5
Fenton Bailey,89,Inside Deep Throat ,USA,6.8
Bob Giraldi,99,Dinner Rush ,USA,7.3
Jill Sprecher,96,Clockwatchers ,UK,6.4
Huck Botko,86,The Virginity Hit ,USA,4.6
Luc Besson,98,Subway ,France,6.5
David Duchovny,96,House of D ,USA,7.0
Mitchell Lichtenstein,94,Teeth ,USA,5.4
Lance Mungia,91,Six-String Samurai ,USA,6.7
Kundan Shah,"",Hum To Mohabbat Karega ,India,2.8
Michael Dowse,90,It's All Gone Pete Tong ,UK,7.4
Hue Rhodes,85,Saint John of Las Vegas ,USA,5.8
Shane Meadows,96,24 7: Twenty Four Seven ,UK,7.1
Roland Emmerich,129,Stonewall ,USA,4.5
"",60,Eureka ,USA,7.9
Jugal Hansraj,93,Roadside Romeo ,India,5.3
Danny Provenzano,100,This Thing of Ours ,USA,5.4
Bill Muir,97,The Lost Medallion: The Adventures of Billy Stone ,Thailand,4.8
Richard LaGravenese,94,The Last Five Years ,USA,5.9
Noah Buschel,95,The Missing Person ,USA,6.2
Brian Yuzna,97,Return of the Living Dead III ,USA,5.9
Hunter Richards,92,London ,UK,6.6
Laurie Collyer,96,Sherrybaby ,USA,6.6
Bruce McCulloch,85,Stealing Harvard ,USA,5.1
Aaron Hann,87,Circle ,USA,6.0
James Watkins,91,Eden Lake ,UK,6.8
Catherine Hardwicke,99,Plush ,USA,5.4
Phil Claydon,88,Vampire Killers ,UK,5.2
Ralph Ziman,119,Gangster's Paradise: Jerusalema ,South Africa,7.8
John Simpson,99,Freeze Frame ,UK,6.4
Colin Minihan,92,Grave Encounters ,Canada,6.1
Conor McMahon,86,Stitches ,Ireland,5.7
Chris Shadley,83,Nine Dead ,USA,5.5
Simon Napier-Bell,81,"To Be Frank, Sinatra at 100 ",UK,7.4
Woody Allen,82,Bananas ,USA,7.1
Simon Yin,102,Supercapitalist ,USA,3.9
Jeff Crook,90,Rockaway ,USA,4.6
"",30,Wings ,USA,7.3
Orson Welles,92,The Lady from Shanghai ,USA,7.7
Dave Payne,88,No Man's Land: The Rise of Reeker ,USA,4.9
James Cox,97,Highway ,USA,6.3
Jonas Åkerlund,96,Small Apartments ,USA,6.1
Brad Copeland,87,Coffee Town ,USA,6.6
Paul Bunnell,106,The Ghastly Love of Johnny X ,USA,5.7
Phil Morrison,107,All Is Bright ,USA,5.6
Harald Reinl,80,The Torture Chamber of Dr. Sadism ,West Germany,6.0
James Cox,91,Straight A's ,USA,5.7
Richard Lester,99,A Funny Thing Happened on the Way to the Forum ,USA,7.0
Michael Moore,102,Slacker Uprising ,USA,5.3
Tanner Beard,108,The Legend of Hell's Gate: An American Conspiracy ,USA,4.4
Scott Dow,88,The Walking Deceased ,USA,3.4
Derick Martini,89,The Curse of Downers Grove ,USA,4.5
Jerry Dugan,92,Shark Lake ,USA,3.4
Tim Hunter,99,River's Edge ,USA,7.1
Michael Polish,103,Northfork ,USA,6.4
William Kaufman,90,The Marine 4: Moving Target ,USA,5.2
Rodrigo Cortés,95,Buried ,Spain,7.0
Richard Ayoade,97,Submarine ,UK,7.3
Jehane Noujaim,108,The Square ,Egypt,8.1
Pascal Arnold,95,One to Another ,France,5.8
Kimberly Peirce,100,Carrie ,USA,5.9
Remo,160,ABCD (Any Body Can Dance) ,India,6.4
Wes Craven,101,A Nightmare on Elm Street ,USA,7.5
James Marsh,90,Man on Wire ,UK,7.8
John Laing,86,Abandoned ,New Zealand,6.3
Jamal Hill,89,Brotherly Love ,USA,7.2
Daniel Stamm,87,The Last Exorcism ,France,5.6
Sam Taylor-Johnson,98,Nowhere Boy ,UK,7.2
Elia Kazan,125,A Streetcar Named Desire ,USA,8.0
Stanley Kubrick,95,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb ,USA,8.5
Carlos Carrera,118,El crimen del padre Amaro ,Mexico,6.8
Benh Zeitlin,93,Beasts of the Southern Wild ,USA,7.3
J. Lee Thompson,96,Battle for the Planet of the Apes ,USA,5.5
Maggie Greenwald,109,Songcatcher ,USA,7.3
Vera Farmiga,109,Higher Ground ,USA,6.3
Vijay Chandar,155,Vaalu ,India,5.1
Morgan Spurlock,90,The Greatest Movie Ever Sold ,USA,6.6
Jonathan Wacks,93,Ed and His Dead Mother ,USA,6.1
Khyentse Norbu,108,Travelers and Magicians ,Australia,7.5
Ted Post,114,Hang 'Em High ,USA,7.0
Richard Brooks,87,Deadline - U.S.A. ,USA,7.2
Tony Krantz,113,Sublime ,USA,5.3
Mitchell Altieri,87,A Beginner's Guide to Snuff ,USA,8.7
W.D. Hogan,90,Independence Daysaster ,Canada,3.4
Corey Grant,111,Dysfunctional Friends ,USA,5.4
Tom Tykwer,81,Run Lola Run ,Germany,7.8
Lucky McKee,93,May ,USA,6.7
Richard Boddington,90,Against the Wild ,Canada,4.7
David Hunt,112,Living Dark: The Story of Ted the Caver ,USA,6.3
Patricia Riggen,106,Under the Same Moon ,Mexico,7.4
J. Lee Thompson,88,Conquest of the Planet of the Apes ,USA,6.1
Todd Field,138,In the Bedroom ,USA,7.5
Steven R. Monroe,105,I Spit on Your Grave ,USA,6.3
Mark Illsley,98,"Happy, Texas ",USA,6.3
Pawel Pawlikowski,86,My Summer of Love ,UK,6.8
Ritesh Batra,104,The Lunchbox ,India,7.8
Sally Potter,100,Yes ,UK,6.9
Frank Capra,126,You Can't Take It with You ,USA,8.0
Fred Zinnemann,118,From Here to Eternity ,USA,7.8
John Ford,103,She Wore a Yellow Ribbon ,USA,7.4
Brad J. Silverman,102,Grace Unplugged ,USA,6.1
Dave Meyers,84,Foolish ,USA,4.3
David M. Matthews,"",N-Secure ,USA,3.5
Nadine Labaki,95,Caramel ,France,7.2
Lluís Quílez,92,Out of the Dark ,USA,4.7
Eytan Fox,90,The Bubble ,Israel,7.3
Francis Ford Coppola,113,The Conversation ,USA,7.9
Romesh Sharma,"",Dil Jo Bhi Kahey... ,India,5.1
François Truffaut,123,Mississippi Mermaid ,France,7.2
Adam Goldberg,111,I Love Your Work ,USA,5.4
Travis Zariwny,99,Cabin Fever ,USA,3.7
Zack Snyder,110,Dawn of the Dead ,USA,7.4
Adrienne Shelly,108,Waitress ,USA,7.1
Newt Arnold,92,Bloodsport ,USA,6.8
Frank Capra,120,Mr. Smith Goes to Washington ,USA,8.2
Larry Clark,91,Kids ,USA,7.0
Noah Baumbach,88,The Squid and the Whale ,USA,7.4
Charles Herman-Wurmfeld,97,Kissing Jessica Stein ,USA,6.7
Yimou Zhang,95,"A Woman, a Gun and a Noodle Shop ",China,5.7
John Stockwell,90,Kickboxer: Vengeance ,USA,9.1
Alfred Hitchcock,95,Spellbound ,USA,7.6
Atom Egoyan,103,Exotica ,Canada,7.2
Vincent Gallo,110,Buffalo '66 ,USA,7.5
James Wan,103,Insidious ,USA,6.8
Alex Cox,92,Repo Man ,USA,6.9
Fabián Bielinsky,114,Nine Queens ,Argentina,7.9
Dror Moreh,101,The Gatekeepers ,Israel,7.6
Rebecca Miller,112,The Ballad of Jack and Rose ,USA,6.7
Maggie Carey,104,The To Do List ,USA,5.8
Roger Avary,99,Killing Zoe ,France,6.5
Henry Bean,98,The Believer ,USA,7.2
David Gordon Green,107,Snow Angels ,USA,6.9
Simeon Rice,93,Unsullied ,USA,5.5
Brad Anderson,100,Session 9 ,USA,6.5
Jeff Garlin,80,I Want Someone to Eat Cheese With ,USA,6.2
Qasim Basir,94,Mooz-Lum ,USA,6.7
Adam Green,93,Hatchet ,USA,5.7
Charles Chaplin,87,Modern Times ,USA,8.6
Pete Jones,91,Stolen Summer ,USA,6.5
Bruce Campbell,84,My Name Is Bruce ,USA,6.3
Mark Brown,90,The Salon ,USA,4.3
Adam Carolla,98,Road Hard ,USA,6.1
Ira Sachs,108,Forty Shades of Blue ,USA,6.0
John Sayles,124,Amigo ,USA,5.8
Bruce McDonald,95,Pontypool ,Canada,6.7
James Mottern,90,Trucker ,USA,6.7
Jaime Zevallos,93,Me You and Five Bucks ,USA,7.6
Rob Zombie,101,The Lords of Salem ,USA,5.1
Gerard Johnstone,107,Housebound ,New Zealand,6.8
Robert Greenwald,20,Wal-Mart: The High Cost of Low Price ,USA,6.8
David Ray,87,Fetching Cody ,Canada,6.8
Dave Rodriguez,98,Once Upon a Time in Queens ,USA,6.3
Nae Caranfil,112,Closer to the Moon ,Romania,7.1
David Winning,82,Mutant World ,Canada,2.8
Frank Lotito,102,Growing Up Smith ,USA,8.2
Timothy Woodward Jr.,97,Checkmate ,USA,3.1
Christopher McQuarrie,130,Jack Reacher ,USA,7.0
Tara Subkoff,101,#Horror ,USA,3.3
Russell Friedenberg,93,Wind Walkers ,USA,3.6
William Cottrell,83,Snow White and the Seven Dwarfs ,USA,7.7
Lucrecia Martel,106,The Holy Girl ,Argentina,6.7
Edward Dmytryk,113,Shalako ,UK,5.5
Zak Penn,94,Incident at Loch Ness ,UK,6.6
Alex Ranarivelo,101,The Dog Lover ,USA,4.8
Jon Knautz,99,Girl House ,Canada,5.5
Mathieu Amalric,76,The Blue Room ,France,6.3
David Worth,91,House at the End of the Drive ,USA,6.9
Leslie H. Martinson,105,Batman: The Movie ,USA,6.5
Guy Ritchie,120,"Lock, Stock and Two Smoking Barrels ",UK,8.2
Robert M. Young,105,The Ballad of Gregorio Cortez ,USA,7.1
"",120,The Streets of San Francisco ,USA,7.3
Thomas Vinterberg,105,The Celebration ,Denmark,8.1
Steve Buscemi,95,Trees Lounge ,USA,7.2
Ham Tran,135,Journey from the Fall ,USA,7.4
Rich Cowan,105,The Basket ,USA,6.5
Boris Rodriguez,83,Eddie: The Sleepwalking Cannibal ,Canada,5.7
Harold Becker,111,Mercury Rising ,USA,6.1
"",60,Space: Above and Beyond ,USA,7.7
Sadyk Sher-Niyaz,135,Queen of the Mountains ,Kyrgyzstan,8.7
Paul Donovan,88,Def-Con 4 ,Canada,4.3
Jonathan Kesselman,87,The Hebrew Hammer ,USA,6.2
Arjun Sablok,97,Neal 'N' Nikki ,India,3.3
Craig Moss,82,The 41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It ,USA,2.7
Tyler Oliver,103,Forget Me Not ,USA,5.2
Alfred Hitchcock,130,Rebecca ,USA,8.2
Steve Miner,87,Friday the 13th Part 2 ,USA,6.1
Billy Wilder,101,The Lost Weekend ,USA,8.0
Douglas Cheek,96,C.H.U.D. ,USA,5.5
Youssef Delara,80,Filly Brown ,USA,5.7
Deryck Broom,87,The Lion of Judah ,USA,3.7
Henry Hathaway,92,Niagara ,USA,7.1
John Ford,118,How Green Was My Valley ,USA,7.8
"",27,The Girlfriend Experience ,USA,7.3
Spike Lee,123,Da Sweet Blood of Jesus ,USA,4.1
Steven Soderbergh,100,"Sex, Lies, and Videotape ",USA,7.2
James Wan,103,Saw ,USA,7.7
Jay Chandrasekhar,100,Super Troopers ,USA,7.1
Giovanni Zelko,99,The Algerian ,USA,7.6
Claudia Sainte-Luce,89,The Amazing Catfish ,Mexico,7.0
Scott Derrickson,104,The Day the Earth Stood Still ,USA,5.5
Mira Nair,114,Monsoon Wedding ,India,7.4
Kenneth Lonergan,111,You Can Count on Me ,USA,7.7
Alfred Hitchcock,99,The Trouble with Harry ,USA,7.2
Paul McGuigan,110,Lucky Number Slevin ,Germany,7.8
Jamie Babbit,85,But I'm a Cheerleader ,USA,6.6
David Boyd,113,Home Run ,USA,6.0
Quentin Tarantino,99,Reservoir Dogs ,USA,8.4
Walter Lang,83,The Blue Bird ,USA,6.5
Sergio Leone,142,"The Good, the Bad and the Ugly ",Italy,8.9
Anna Muylaert,112,The Second Mother ,Brazil,7.9
Steve Taylor,108,Blue Like Jazz ,USA,6.0
Kurt Voss,88,Down and Out with the Dolls ,USA,6.1
Léa Pool,97,"Pink Ribbons, Inc. ",Canada,7.4
James David Pasternak,85,Certifiably Jonathan ,USA,6.2
Laurent Bouhnik,103,Q ,France,5.6
Tom Sanchez,110,The Knife of Don Juan ,USA,7.2
David Caffrey,88,Grand Theft Parsons ,USA,6.1
Adam Jay Epstein,76,Extreme Movie ,USA,3.8
Michael Curtiz,100,The Charge of the Light Brigade ,USA,7.1
Justin Thomas Ostensen,99,Below Zero ,Canada,4.5
Brenton Spencer,84,Crowsnest ,Canada,3.8
Rob Bowman,91,Airborne ,USA,6.2
Ossie Davis,97,Cotton Comes to Harlem ,USA,6.6
Jay Alaimo,84,The Wicked Within ,USA,4.6
Dylan Bank,100,Bleeding Hearts ,USA,4.2
Rob McKittrick,94,Waiting... ,USA,6.8
Shane Meadows,90,Dead Man's Shoes ,UK,7.7
"","",Wolf Creek ,Australia,7.1
Jeff Burr,92,From a Whisper to a Scream ,USA,5.9
Harry Gantz,105,Sex with Strangers ,USA,4.7
Guy Maddin,73,Dracula: Pages from a Virgin's Diary ,Canada,7.0
Regardt van den Bergh,116,Faith Like Potatoes ,South Africa,6.9
Panos Cosmatos,110,Beyond the Black Rainbow ,Canada,6.1
Gareth Evans,102,The Raid: Redemption ,Indonesia,7.6
Matthew R. Anderson,89,The Dead Undead ,USA,3.0
Joe Marino,76,The Vatican Exorcisms ,Italy,2.6
Michael Curtiz,82,Casablanca ,USA,8.6
Joel Anderson,89,Lake Mungo ,Australia,6.1
Shimit Amin,150,Rocket Singh: Salesman of the Year ,India,7.5
Douglas Trumbull,89,Silent Running ,USA,6.7
John G. Avildsen,145,Rocky ,USA,8.1
Mona Fastvold,91,The Sleepwalker ,Norway,4.9
John Carpenter,89,The Fog ,USA,6.8
Tony Richardson,121,Tom Jones ,UK,6.8
Levan Gabriadze,83,Unfriended ,USA,5.7
Martin Scorsese,110,Taxi Driver ,USA,8.3
Joe Dante,91,The Howling ,USA,6.6
Terence Young,110,Dr. No ,UK,7.3
Bradley Parker,86,Chernobyl Diaries ,USA,5.0
Clive Barker,86,Hellraiser ,UK,7.0
Harold Cronk,120,God's Not Dead 2 ,USA,3.4
Jeff Wadlow,90,Cry_Wolf ,USA,5.9
Takao Okawara,99,Godzilla 2000 ,Japan,6.0
Derek Cianfrance,112,Blue Valentine ,USA,7.4
Duncan Tucker,103,Transamerica ,USA,7.4
William Brent Bell,83,The Devil Inside ,USA,4.2
Russ Meyer,109,Beyond the Valley of the Dolls ,USA,6.2
Robert D. Webb,89,Love Me Tender ,USA,6.2
Davis Guggenheim,96,An Inconvenient Truth ,USA,7.5
Allan Dwan,109,Sands of Iwo Jima ,USA,7.2
Martin Scorsese,122,Shine a Light ,USA,7.2
Eli Roth,100,The Green Inferno ,USA,5.4
Andrew Steggall,109,Departure ,UK,7.0
Ben Lewin,95,The Sessions ,USA,7.2
Robert Kenner,94,"Food, Inc. ",USA,7.9
Andrew Erwin,107,October Baby ,USA,6.8
Brad Anderson,104,Next Stop Wonderland ,USA,6.7
Jason Reitman,96,Juno ,USA,7.5
Craig Johnson,93,The Skeleton Twins ,USA,6.8
Sean Durkin,102,Martha Marcy May Marlene ,USA,6.9
Gillian Robespierre,84,Obvious Child ,USA,6.8
Courtney Hunt,97,Frozen River ,USA,7.2
Morgan Neville,91,20 Feet from Stardom ,USA,7.4
James Toback,84,Two Girls and a Guy ,USA,5.6
Nicole Holofcener,86,Walking and Talking ,UK,6.8
Peter Cattaneo,91,The Full Monty ,UK,7.2
Chris Paine,92,Who Killed the Electric Car? ,USA,7.7
Greg Berlanti,94,The Broken Hearts Club: A Romantic Comedy ,USA,7.0
Don Coscarelli,92,Bubba Ho-Tep ,USA,7.2
Rob Letterman,103,Goosebumps ,USA,6.4
Marc Levin,100,Slam ,USA,7.2
Richard Dutcher,119,Brigham City ,USA,7.2
Khalid Mohamed,167,Fiza ,India,6.2
Mel Brooks,92,History of the World: Part I ,USA,6.9
Trey Parker,92,Orgazmo ,USA,6.2
David Gordon Green,108,All the Real Girls ,USA,6.9
Finn Taylor,97,Dream with the Fishes ,USA,7.0
Karen Moncrieff,88,Blue Car ,USA,6.7
José Luis Valenzuela,100,Luminarias ,USA,3.6
Gia Coppola,100,Palo Alto ,USA,6.3
Scandar Copti,124,Ajami ,Germany,7.4
Goran Dukic,88,Wristcutters: A Love Story ,USA,7.4
Mike Cahill,106,I Origins ,USA,7.3
Efram Potelle,79,The Battle of Shaker Heights ,USA,6.1
Peter Jackson,135,The Lovely Bones ,USA,6.7
Joshua Oppenheimer,96,The Act of Killing ,UK,8.2
Alex Gibney,53,Taxi to the Dark Side ,USA,7.7
Paul Crowder,97,Once in a Lifetime: The Extraordinary Story of the New York Cosmos ,UK,7.3
Rohit Jagessar,120,Guiana 1838 ,USA,7.4
Griffin Dunne,90,Lisa Picard Is Famous ,USA,5.7
Anthony Powell,91,Antarctica: A Year on Ice ,New Zealand,7.6
Kief Davidson,93,A Lego Brickumentary ,Denmark,6.8
Johnny Remo,112,Hardflip ,USA,5.6
Vivek Agnihotri,160,Chocolate: Deep Dark Secrets ,India,4.8
Ti West,95,The House of the Devil ,USA,6.4
Nick Tomnay,93,The Perfect Host ,USA,6.8
John Hamburg,88,Safe Men ,USA,6.1
Nickolas Perry,105,Speedway Junky ,USA,5.2
Dan Zukovic,98,The Last Big Thing ,USA,6.9
Craig Mazin,82,The Specials ,USA,6.0
Becky Smith,89,16 to Life ,USA,6.3
Eric Nicholas,78,Alone with Her ,USA,6.1
Benjamin Dickinson,97,Creative Control ,USA,5.5
Hal Haberman,81,Special ,USA,6.9
Darren Stein,90,Sparkler ,USA,5.6
A. Raven Cruz,97,The Helix... Loaded ,USA,1.9
Brian Trenchard-Smith,88,In Her Line of Fire ,Germany,4.1
Frank Whaley,96,The Jimmy Show ,USA,5.4
Amat Escalante,105,Heli ,Mexico,6.8
Wajahat Rauf,"",Karachi se Lahore ,Pakistan,7.0
Katherine Brooks,76,Loving Annabelle ,USA,6.7
David Cross,96,Hits ,USA,5.8
Randall Rubin,99,Jimmy and Judy ,USA,6.2
Robert Bennett,90,Frat Party ,USA,2.8
Guy Hamilton,94,The Party's Over ,UK,7.3
Mary Pat Kelly,87,Proud ,USA,5.8
Lori Petty,93,The Poker House ,USA,6.5
Charlie Levi,90,Childless ,USA,6.1
Kevin Hamedani,89,ZMD: Zombies of Mass Destruction ,USA,5.1
David DeCoteau,83,Snow White: A Deadly Summer ,USA,2.2
Mikel Rueda,96,Hidden Away ,Spain,7.2
Stefan C. Schaefer,90,My Last Day Without You ,USA,5.7
Michael Taliferro,138,Steppin: The Movie ,USA,3.4
David DeCoteau,84,Doc Holliday's Revenge ,USA,3.8
Katie Aselton,83,Black Rock ,USA,4.7
Robert Heath,96,Truth or Die ,UK,5.6
D. Stevens,94,The Pet ,USA,3.9
Jeffrey St. Jules,90,Bang Bang Baby ,Canada,5.4
Robert Hall,95,Fear Clinic ,USA,5.2
K. King,93,Zombie Hunter ,USA,3.5
Jonathan Meyers,111,A Fine Step ,USA,5.3
Danny Boyle,101,Trance ,UK,7.0
Ralph Nelson,103,Charly ,USA,7.1
Blair Erickson,87,Banshee Chapter ,Germany,5.5
"",30,Jesse ,USA,5.9
Allison Burnett,100,Ask Me Anything ,USA,6.0
Richard Schenkman,90,And Then Came Love ,USA,4.8
Sanjay Rawal,83,Food Chains ,USA,7.1
Elia Kazan,108,On the Waterfront ,USA,8.2
Kat Coiro,100,L!fe Happens ,USA,5.7
Cristian Mungiu,113,"4 Months, 3 Weeks and 2 Days ",Romania,7.9
Brian Dorton,97,The Horror Network Vol. 1 ,USA,7.3
David Slade,104,Hard Candy ,USA,7.1
Jamie Babbit,91,The Quiet ,USA,6.4
Maryam Keshavarz,107,Circumstance ,France,5.9
Ryan Coogler,85,Fruitvale Station ,USA,7.5
Ramaa Mosley,101,The Brass Teapot ,USA,6.4
James Algar,70,Bambi ,USA,7.4
Charles Herman-Wurmfeld,88,The Hammer ,USA,7.3
Ric Roman Waugh,112,Snitch ,USA,6.5
C. Jay Cox,107,Latter Days ,USA,7.2
Mariette Monpierre,78,Elza ,France,6.7
Tommy Oliver,90,1982 ,USA,7.1
Jamie Travis,88,"For a Good Time, Call... ",USA,6.0
Lee Toland Krieger,92,Celeste & Jesse Forever ,USA,6.7
Rich Christiano,95,Time Changer ,USA,5.6
Paul Andrew Williams,85,London to Brighton ,UK,7.0
Nick Love,86,American Hero ,USA,4.9
Natalie Bible',90,Windsor Drive ,USA,3.2
Asghar Farhadi,123,A Separation ,Iran,8.4
Justin Molotnikov,93,Crying with Laughter ,UK,6.9
Todd Solondz,88,Welcome to the Dollhouse ,USA,7.5
Victor Nunez,114,Ruby in Paradise ,USA,7.2
Peter Sollett,88,Raising Victor Vargas ,France,7.2
Georg Wilhelm Pabst,110,Pandora's Box ,Germany,8.0
Daniel Davila,95,Harrison Montgomery ,USA,7.4
Jorge Gaggero,83,Live-In Maid ,Argentina,7.2
Rod Lurie,104,Deterrence ,France,6.5
Michael Burke,94,The Mudge Boy ,USA,7.2
Catherine Jelski,87,The Young Unknowns ,USA,4.2
Shane Dawson,93,Not Cool ,USA,5.1
Tommy Wirkola,91,Dead Snow ,Norway,6.4
Ryan Little,90,Saints and Soldiers ,USA,6.8
Clark Baker,14,Vessel ,USA,6.2
George Lucas,112,American Graffiti ,USA,7.5
Robert Greenwald,75,Iraq for Sale: The War Profiteers ,USA,7.7
Matt Maiellaro,86,Aqua Teen Hunger Force Colon Movie Film for Theaters ,USA,6.9
Colin Trevorrow,86,Safety Not Guaranteed ,USA,7.0
Leslie Small,89,Kevin Hart: Laugh at My Pain ,USA,7.5
Ben Wheatley,95,Kill List ,UK,6.3
Ti West,101,The Innkeepers ,USA,5.5
David S. Goyer,89,The Unborn ,USA,4.8
Bernardo Bertolucci,106,The Conformist ,Italy,8.1
Neil Burger,88,Interview with the Assassin ,USA,6.6
Oliver Blackburn,99,Donkey Punch ,UK,5.2
Jonathan Levine,90,All the Boys Love Mandy Lane ,USA,5.6
Christopher Hutson,95,Bled ,USA,3.1
Fred Zinnemann,85,High Noon ,USA,8.1
Steve James,170,Hoop Dreams ,USA,8.3
David LaChapelle,86,Rize ,USA,7.1
Joseph Kosinski,"",Destiny ,USA,8.1
Michael Cuesta,97,L.I.E. ,USA,7.2
Caryn Waechter,104,The Sisterhood of Night ,USA,6.3
Emily Dell,88,B-Girl ,USA,4.0
Peter Jackson,201,King Kong ,New Zealand,7.2
Jaume Collet-Serra,108,House of Wax ,Australia,5.3
Ryan Fleck,106,Half Nelson ,USA,7.2
Jennifer Wynne Farmer,107,Naturally Native ,USA,6.5
Christopher Scott Cherot,84,Hav Plenty ,USA,6.5
H.M. Coakley,91,Adulterers ,USA,4.9
Randy Moore,90,Escape from Tomorrow ,USA,5.2
Chris Atkins,103,Starsuckers ,UK,7.4
Bill Benenson,71,The Hadza: Last of the First ,USA,7.4
Ryan Smith,90,After ,USA,5.4
Travis Romero,67,Treachery ,USA,3.9
Anna Mastro,94,Walter ,USA,5.3
Mark Sandrich,81,Top Hat ,USA,7.8
Daniel Myrick,81,The Blair Witch Project ,USA,6.4
Michael Wadleigh,215,Woodstock ,USA,8.1
John Landis,83,The Kentucky Fried Movie ,USA,6.5
Jon Gunn,106,Mercy Streets ,USA,5.6
Gene Teigland,103,Arnolds Park ,USA,5.6
Scott Ziehl,90,Broken Vessels ,USA,6.6
Richard Montoya,88,Water & Power ,USA,6.3
Johanna Schwartz,105,They Will Have to Kill Us First ,UK,7.7
William Gazecki,115,Crop Circles: Quest for Truth ,USA,7.0
Lance McDaniel,90,Light from the Darkroom ,USA,8.0
Thomas Lilti,102,Irreplaceable ,France,7.2
Michael Walker,98,The Maid's Room ,USA,4.5
Richard Lester,87,A Hard Day's Night ,UK,7.7
U. Roberto Romano,80,The Harvest/La Cosecha ,USA,7.2
Amy Holden Jones,88,Love Letters ,USA,6.1
Blaz Zavrsnik,83,Julija in alfa Romeo ,Slovenia,6.4
Alex Kendrick,122,Fireproof ,USA,6.5
Pan Nalin,115,Faith Connections ,India,7.0
Joe Camp,86,Benji ,USA,6.1
Chris Kentis,79,Open Water ,USA,5.7
Matt Walsh,87,High Road ,USA,5.4
John 'Bud' Cardos,97,Kingdom of the Spiders ,USA,5.9
Marilyn Agrelo,105,Mad Hot Ballroom ,USA,7.5
Tom McCarthy,89,The Station Agent ,USA,7.7
Brian Baugh,120,To Save a Life ,USA,7.1
Patrick Creadon,94,Wordplay ,USA,7.4
Barry W. Blaustein,108,Beyond the Mat ,USA,7.6
